Area,Domain,Objective ID,Objective,Practice ID,Practice Name,Activity
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.04,Procure solution components.,3.  Assess and document the degree to which acquired solutions require adaptation of business process to leverage the benefits of the acquired solution.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.04,Procure solution components.,4.  Follow required approvals at key decision points during the procurement processes.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.04,Procure solution components.,5.  Record receipt of all infrastructure and software acquisitions in an asset inventory.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,"1.  Integrate and configure business and IT solution components and information repositories in line with detailed specifications and quality requirements. Consider the role of users, business stakeholders and the process owner in the configuration of business processes."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,"2.  Complete and update business process and operational manuals, where necessary, to account for any customization or special conditions unique to the implementation."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,"3.  Consider all relevant information control requirements in solution component integration and configuration. Include implementation of business controls, where appropriate, into automated application controls such that processing is accurate, complete, timely, authorized and auditable."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,4.  Implement audit trails during configuration and integration of hardware and infrastructural software to protect resources and ensure availability and integrity.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,5.  Consider when the effect of cumulative customizations and configurations (including minor changes that were not subjected to formal design specifications) requires a high-level reassessment of the solution and associated functionality.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,6.  Configure acquired application software to meet business processing requirements.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,"7.  Define product and service catalogues for relevant internal and external target groups, based on business requirements."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.05,Build solutions.,"8.  Ensure the interoperability of solution components with supporting tests, preferably automated."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.06,Perform quality assurance (QA).,"1.  Define a QA plan and practices include, for example, specification of quality criteria, validation and verification processes, definition of how quality will be reviewed, necessary qualifications of quality reviewers, and roles and responsibilities for the achievement of quality."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.06,Perform quality assurance (QA).,"2.  Frequently monitor the solution quality based on project requirements, enterprise policies, adherence to development methodologies, quality management procedures and acceptance criteria."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.06,Perform quality assurance (QA).,"3.  Employ, as appropriate, code inspection, test-driven development practices, automated testing, continuous integration, walk-throughs and testing of applications. Report on outcomes of the monitoring process and testing to the application software development team and IT management."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.06,Perform quality assurance (QA).,"4.  Monitor all quality exceptions and address all corrective actions. Maintain a record of all reviews, results, exceptions and corrections. Repeat quality reviews, where appropriate, based on the amount of rework and corrective action."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.07,Prepare for solution testing.,1.  Create an integrated test plan and practices commensurate with the enterprise environment and strategic technology plans. Ensure that the integrated test plan and practices will enable the creation of suitable testing and simulation environments to help verify that the solution will operate successfully in the live environment and deliver the intended results and that controls are adequate.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.07,Prepare for solution testing.,"2.  Create a test environment that supports the full scope of the solution. Ensure that the test environment reflects, as closely as possible, real-world conditions, including the business processes and procedures, range of users, transaction types, and deployment conditions."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.07,Prepare for solution testing.,"3.  Create test procedures that align with the plan and practices and allow evaluation of the operation of the solution in real-world conditions. Ensure that the test procedures evaluate the adequacy of the controls, based on enterprisewide standards that define roles, responsibilities and testing criteria, and are approved by project stakeholders and the sponsor/business process owner."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.07,Prepare for solution testing.,"4.  Document and save the test procedures, cases, controls and parameters for future testing of the application."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.08,Execute solution testing.,"1.  Undertake testing of solutions and their components in accordance with the testing plan. Include testers independent from the solution team, with representative business process owners and end users. Ensure that testing is conducted only within the development and test environments."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.08,Execute solution testing.,"2.  Use clearly defined test instructions, as defined in the test plan. Consider the appropriate balance between automated scripted tests and interactive user testing."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.08,Execute solution testing.,"3.  Undertake all tests in accordance with the test plan and practices. Include the integration of business processes and IT solution components and of nonfunctional requirements (e.g., security, privacy, interoperability, usability)."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.08,Execute solution testing.,"4.  Identify, log and classify (e.g., minor, significant and mission-critical) errors during testing. Repeat tests until all significant errors have been resolved. Ensure that an audit trail of test results is maintained."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.08,Execute solution testing.,5.  Record testing outcomes and communicate results of testing to stakeholders in accordance with the test plan.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.09,Manage changes to requirements.,"1.  Assess the impact of all solution change requests on the solution development, the original business case and the budget. Categorize and prioritize them accordingly."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.09,Manage changes to requirements.,"2.  Track changes to requirements, enabling all stakeholders to monitor, review and approve the changes. Ensure that the outcomes of the change process are fully understood and agreed on by all the stakeholders and the sponsor/business process owner."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.09,Manage changes to requirements.,"3.  Apply change requests, maintaining the integrity of integration and configuration of solution components. Assess the impact of any major solution upgrade and classify it according to agreed objective criteria (such as enterprise requirements), based on the outcome of analysis of the risk involved (such as impact on existing systems and processes or security/privacy), cost-benefit justification and other requirements."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.10,Maintain solutions.,"1.  Develop and execute a plan for the maintenance of solution components. Include periodic reviews against business needs and operational requirements such as patch management, upgrade strategies, risk, privacy, vulnerabilities assessment and security requirements."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.10,Maintain solutions.,"2.  Assess the significance of a proposed maintenance activity on current solution design, functionality and/or business processes. Consider risk, user impact and resource availability. Ensure that business process owners understand the effect of designating changes as maintenance."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.10,Maintain solutions.,"3.  In the event of major changes to existing solutions that result in significant change in current designs and/or functionality and/or business processes, follow the development process used for new systems. For maintenance updates, use the change management process."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.10,Maintain solutions.,"4.  Ensure that the pattern and volume of maintenance activities are analyzed periodically for abnormal trends that indicate underlying quality or performance problems, cost/benefit of major upgrade, or replacement in lieu of maintenance."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.11,Define IT products and services and maintain the service portfolio.,1.  Propose definitions of the new or changed IT products and services to ensure that they are fit for purpose. Document the proposed definitions in the portfolio list of products and services to be developed.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.11,Define IT products and services and maintain the service portfolio.,"2.  Propose new or changed service level options (service times, user satisfaction, availability, performance, capacity, security, privacy, continuity, compliance and usability) to ensure that the IT products and services are fit for use. Document the proposed service options in the portfolio."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.11,Define IT products and services and maintain the service portfolio.,3.  Interface with business relationship management and portfolio management to agree on the proposed product and service definitions and service level options.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.11,Define IT products and services and maintain the service portfolio.,"4.  If product or service change falls within agreed approval authority, build the new or changed IT products and services or service level options. Otherwise, pass the change to portfolio management for investment review."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.12,Design solutions based on the defined development methodology.,"1.  Analyze and assess the impact of choosing a development methodology (i.e., waterfall, Agile, bimodal) on the available resources, architecture requirements, configuration settings and system rigidity."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.12,Design solutions based on the defined development methodology.,"2.  Establish the appropriate development methodology and organizational approach that delivers the proposed solution efficiently and effectively and that is capable of meeting business, architecture and system requirements. Adapt processes as required to the chosen strategy."
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.12,Design solutions based on the defined development methodology.,3.  Establish the needed project teams as defined by the chosen development methodology. Provide sufficient training.
Management,"Build, Acquire and Implement",BAI03,Managed Solutions Identification and Build,BAI03.12,Design solutions based on the defined development methodology.,"4.  Consider applying a dual system, if required, in which cross-functional groups (digital factories) focus on developing one product or process using a different technology, operational, or managerial methodology from the rest of the company. Embedding these groups in business units has the advantage of spreading the new culture of agile development and making this digital factory approach the norm."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.01,"Assess current availability, performance and capacity and create a baseline.","1.  Consider the following (current and forecasted) in the assessment of availability, performance and capacity of services and resources: customer requirements, business priorities, business objectives, budget impact, resource utilization, IT capabilities and industry trends."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.01,"Assess current availability, performance and capacity and create a baseline.",2.  Identify and follow up on all incidents caused by inadequate performance or capacity.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.01,"Assess current availability, performance and capacity and create a baseline.","3.  Monitor actual performance and capacity usage against defined thresholds, supported, where necessary, with automated software."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.01,"Assess current availability, performance and capacity and create a baseline.","4.  Regularly evaluate the current levels of performance for all processing levels (business demand, service capacity and resource capacity) by comparing them against trends and SLAs. Take into account changes in the environment."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,1.  Identify only those solutions or services that are critical in the availability and capacity management process.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,2.  Map the selected solutions or services to the application(s) and infrastructure (IT and facility) on which they depend to enable a focus on critical resources for availability planning.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,3.  Collect data on availability patterns from logs of past failures and performance monitoring. Use modeling tools that help predict failures based on past usage trends and management expectations of new environment or user conditions.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,"4.  Based on the collected data, create scenarios that describe future availability situations to illustrate a variety of potential capacity levels needed to achieve the availability performance objective."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,"5.  Based on the scenarios, determine the likelihood that the availability performance objective will not be achieved."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,"6.  Determine the impact of the scenarios on the business performance measures (e.g., revenue, profit, customer services). Engage the business-line, functional (especially finance) and regional leaders to understand their evaluation of impact."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.02,Assess business impact.,"7.  Ensure that business process owners fully understand and agree to the results of this analysis. From the business owners, obtain a list of unacceptable risk scenarios that require a response to reduce risk to acceptable levels."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.03,Plan for new or changed service requirements.,"1.  Identify availability and capacity implications of changing business needs and improvement opportunities. Use modeling techniques to validate availability, performance and capacity plans."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.03,Plan for new or changed service requirements.,2.  Review availability and capacity implications of service trend analysis.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.03,Plan for new or changed service requirements.,3.  Ensure that management performs comparisons of actual demand on resources against forecasted supply and demand to evaluate current forecasting techniques and make improvements where possible.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.03,Plan for new or changed service requirements.,4.  Prioritize needed improvements and create cost-justifiable availability and capacity plans.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.03,Plan for new or changed service requirements.,"5.  Adjust the performance and capacity plans and SLAs based on realistic, new, proposed and/or projected business processes and supporting services, applications and infrastructure changes. Also include reviews of actual performance and capacity usage, including workload levels."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.04,Monitor and review availability and capacity.,1.  Provide capacity reports to the budgeting processes.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.04,Monitor and review availability and capacity.,"2.  Establish a process for gathering data to provide management with monitoring and reporting information for availability, performance and capacity workload of all I&T-related resources."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.04,Monitor and review availability and capacity.,3.  Provide regular reporting of the results in an appropriate form for review by IT and business management and communication to enterprise management.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.04,Monitor and review availability and capacity.,"4.  Integrate monitoring and reporting activities in the iterative capacity management activities (monitoring, analysis, tuning and implementations)."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.05,"Investigate and address availability, performance and capacity issues.",1.  Obtain guidance from vendor product manuals to ensure an appropriate level of performance availability for peak processing and workloads.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.05,"Investigate and address availability, performance and capacity issues.",2.  Define an escalation procedure for swift resolution in case of emergency capacity and performance problems.
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.05,"Investigate and address availability, performance and capacity issues.","3.  Identify performance and capacity gaps based on monitoring current and forecasted performance. Use the known availability, continuity and recovery specifications to classify resources and allow prioritization."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.05,"Investigate and address availability, performance and capacity issues.","4.  Define corrective actions (e.g., shifting workload, prioritizing tasks or adding resources when performance and capacity issues are identified)."
Management,"Build, Acquire and Implement",BAI04,Managed Availability and Capacity,BAI04.05,"Investigate and address availability, performance and capacity issues.",5.  Integrate required corrective actions into the appropriate planning and change management processes.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.01,Establish the desire to change.,"1.  Assess the scope and impact of the envisioned change, the various stakeholders who are affected, the nature of the impact on and involvement required from each stakeholder group, and the current readiness and ability to adopt the change."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.01,Establish the desire to change.,"2.  To establish the desire to change, identify, leverage and communicate current pain points, negative events, risk, customer dissatisfaction and business problems, as well as initial benefits, future opportunities and rewards, and competitive advantages."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.01,Establish the desire to change.,3.  Issue key communications from the executive committee or CEO to demonstrate commitment to the change.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.01,Establish the desire to change.,"4.  Provide visible leadership from senior management to establish direction and to align, motivate and inspire stakeholders to desire the change."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.02,Form an effective implementation team.,"1.  Identify and assemble an effective core implementation team that includes appropriate members from business and IT with the capacity to spend the required amount of time and contribute knowledge and expertise, experience, credibility, and authority. Consider including external parties such as consultants to provide an independent view or to address skill gaps. Identify potential change agents within different parts of the enterprise with whom the core team can work to support the vision and cascade changes."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.02,Form an effective implementation team.,2.  Create trust within the core implementation team through carefully planned events with effective communication and joint activities.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.02,Form an effective implementation team.,3.  Develop a common vision and goals that support the enterprise objectives.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.03,Communicate desired vision.,"1.  Develop a vision communication plan to address the core audience groups, their behavioral profiles and information requirements, communication channels, and principles."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.03,Communicate desired vision.,"2.  Deliver the communication at appropriate levels of the enterprise, in accordance with the plan."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.03,Communicate desired vision.,3.  Reinforce the communication through multiple forums and repetition.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.03,Communicate desired vision.,4.  Make all levels of leadership accountable for demonstrating the vision.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.03,Communicate desired vision.,5.  Check understanding of the desired vision and respond to any issues highlighted by staff.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,1.  Plan the training opportunities staff will need to develop the appropriate skills and attitudes to feel empowered.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,"2.  Identify, prioritize and deliver opportunities for quick wins. These could be related to current known areas of difficulty or external factors that need to be addressed urgently."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,"3.  Leverage delivered quick wins by communicating the benefits to those impacted to show the vision is on track. Fine-tune the vision, keep leaders on board and build momentum."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,"4.  Identify organizational structures compatible with the vision; if required, make changes to ensure alignment."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,"5.  Align HR processes and measurement systems (e.g., performance evaluation, compensation decisions, promotion decisions, recruiting and hiring) to support the vision."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.04,Empower role players and identify short-term wins.,6.  Identify and manage leaders who continue to resist needed change.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.05,Enable operation and use.,"1.  Develop a plan for operation and use of the change. The plan should communicate and build on realized quick wins, address behavioral and cultural	 aspects of the broader transition, and increase buy-in and engagement. Ensure that the plan covers a holistic view of the change and provides documentation (e.g., procedures), mentoring, training, coaching, knowledge transfer, enhanced immediate post-go-live support and ongoing support."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.05,Enable operation and use.,"2.  Implement the operation and use plan. Define and track success measures, including hard business measures and perception measures that indicate how people feel about a change. Take remedial action as necessary."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.06,Embed new approaches.,1.  Make process owners accountable for normal day-to-day operations.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.06,Embed new approaches.,2.  Celebrate successes and implement reward and recognition programs to reinforce the change.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.06,Embed new approaches.,3.  Provide ongoing awareness through regular communication of the change and its adoption.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.06,Embed new approaches.,4.  Use performance measurement systems to identify root causes for low adoption. Take corrective action.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.06,Embed new approaches.,5.  Conduct compliance audits to identify root causes for low adoption. Recommend corrective action.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.07,Sustain changes.,1.  Sustain and reinforce the change through regular communication that demonstrates top management commitment.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.07,Sustain changes.,"2.  Provide mentoring, training, coaching and knowledge transfer to new staff to sustain the change."
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.07,Sustain changes.,3.  Perform periodic reviews of the operation and use of the change. Identify improvements.
Management,"Build, Acquire and Implement",BAI05,Managed Organizational Change,BAI05.07,Sustain changes.,4.  Capture lessons learned relating to implementation of the change. Share knowledge across the enterprise.
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","1.  Use formal change requests to enable business process owners and IT to request changes to business process, infrastructure, systems or applications. Make sure that all such changes arise only through the change request management process."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","2.  Categorize all requested changes (e.g., business process, infrastructure, operating systems, networks, application systems, purchased/packaged application software) and relate affected configuration items."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","3.  Prioritize all requested changes based on the business and technical requirements; resources required; and the legal, regulatory and contractual reasons for the requested change."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","4.  Formally approve each change by business process owners, service managers and IT technical stakeholders, as appropriate. Changes that are low-risk and relatively frequent should be pre-approved as standard changes."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.",5.  Plan and schedule all approved changes.
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","6.  Plan and evaluate all requests in a structured fashion. Include an impact analysis on business process, infrastructure, systems and applications, business continuity plans (BCPs) and service providers to ensure that all affected components have been identified. Assess the likelihood of adversely affecting the operational environment and the risk of implementing the change. Consider security, privacy, legal, contractual and compliance implications of the requested change. Consider also inter-dependencies among changes. Involve business process owners in the assessment process, as appropriate."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.01,"Evaluate, prioritize and authorize change requests.","7.  Consider the impact of contracted services providers (e.g., of outsourced business processing, infrastructure, application development and shared services) on the change management process. Include integration of organizational change management processes with change management processes of service providers and the impact on contractual terms and SLAs."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.02,Manage emergency changes.,1.  Define what constitutes an emergency change.
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.02,Manage emergency changes.,"2.  Ensure that a documented procedure exists to declare, assess, approve preliminarily, authorize after the change and record an emergency change."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.02,Manage emergency changes.,"3.  Verify that all emergency access arrangements for changes are appropriately authorized, documented and revoked after the change has been applied."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.02,Manage emergency changes.,"4.  Monitor all emergency changes and conduct post-implementation reviews involving all concerned parties. The review should consider and initiate corrective actions based on root causes such as problems with business process, application system development and maintenance, development and test environments, documentation and manuals, and data integrity."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.03,Track and report change status.,"1.  Categorize change requests in the tracking process (e.g., rejected, approved but not yet initiated, approved and in process, and closed)."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.03,Track and report change status.,"2.  Implement change status reports with performance metrics to enable management review and monitoring of both the detailed status of changes and the overall state (e.g., aged analysis of change requests). Ensure that status reports form an audit trail so changes can subsequently be tracked from inception to eventual disposition."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.03,Track and report change status.,"3.  Monitor open changes to ensure that all approved changes are closed in a timely fashion, depending on priority."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.03,Track and report change status.,4.  Maintain a tracking and reporting system for all change requests.
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.04,Close and document the changes.,"1.  Include changes in the documentation within the management procedure. Examples of documentation include business and IT operational procedures, business continuity and disaster recovery documentation, configuration information, application documentation, help screens, and training materials."
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.04,Close and document the changes.,2.  Define an appropriate retention period for change documentation and pre- and post-change system and user documentation.
Management,"Build, Acquire and Implement",BAI06,Managed IT Changes,BAI06.04,Close and document the changes.,3.  Subject documentation to the same level of review as the actual change.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.01,Establish an implementation plan.,"1.  Create an implementation plan that reflects the broad implementation strategy, the sequence of implementation steps, resource requirements, inter-dependencies, criteria for management acceptance of the production implementation, installation verification requirements, transition strategy for production support, and update of business continuity plans."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.01,Establish an implementation plan.,"2.  From external solution providers, obtain commitment to their involvement in each step of the implementation."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.01,Establish an implementation plan.,3.  Identify and document the fallback and recovery processes.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.01,Establish an implementation plan.,"4.  Confirm that all implementation plans are approved by technical and business stakeholders and reviewed by internal audit, as appropriate."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.01,Establish an implementation plan.,5.  Formally review the technical and business risk associated with implementation. Ensure that the key risk is considered and addressed in the planning process.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","1.  Define a business process, I&T service data and infrastructure migration plan. In developing the plan, consider, for example, hardware, networks, operating systems, software, transaction data, master files, backups and archives, interfaces with other systems (both internal and external), possible compliance requirements, business procedures, and system documentation."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","2.  In the business process conversion plan, consider all necessary adjustments to procedures, including revised roles and responsibilities and control procedures."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","3.  Confirm that the data conversion plan does not require changes in data values unless absolutely necessary for business reasons. Document changes made to data values, and secure approval from the business process data owner."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.",4.  Plan retention of backup and archived data to conform to business needs and regulatory or compliance requirements.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.",5.  Rehearse and test the conversion before attempting a live conversion.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","6.  Coordinate and verify the timing and completeness of the conversion cutover so there is a smooth, continuous transition with no loss of transaction data. Where necessary, in the absence of any other alternative, freeze live operations."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.",7.  Plan to back up all systems and data taken at the point prior to conversion. Maintain audit trails to enable the conversion to be retraced. Ensure that there is a recovery plan that covers rollback of migration and fallback to previous processing should the migration fail.
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","8.  In the data conversion plan, incorporate methods for collecting, converting and verifying data to be converted, and identifying and resolving any errors found during conversion. Include comparing the original and converted data for completeness and integrity."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.02,"Plan business process, system and data conversion.","9.  Consider the risk of conversion problems, business continuity planning and fallback procedures in the business process, data and infrastructure migration plan where there are risk management, business needs or regulatory/compliance requirements."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.03,Plan acceptance tests.,"1.  Develop and document the test plan, which aligns to the program, project quality plan and relevant organizational standards. Communicate and consult with appropriate business process owners and IT stakeholders."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.03,Plan acceptance tests.,"2.  Ensure that the test plan reflects an assessment of risk from the project and that all functional and technical requirements are tested. Based on assessment of the risk of system failure and faults on implementation, include in the plan requirements for performance, stress, usability, pilot, security testing and privacy."
Management,"Build, Acquire and Implement",BAI07,Managed IT Change Acceptance and Transitioning,BAI07.03,Plan acceptance tests.,"3.  Ensure that the test plan addresses the potential need for internal or external accreditation of outcomes of the test process (e.g., financial or regulatory requirements)."
